housing_median_age,population,median_income,ocean_proximity,median_house_value,population_per_households,rooms_per_household,bed_rooms_per_household,population_per_bedrooms,rooms_per_bedrooms
25,1257.0,2.3333,Non-Coastal,90600,2.703225806451613,5.84516129032258,1.0838709677419356,2.494047619047619,5.392857142857143
30,1894.0,2.197,Non-Coastal,74500,2.9228395061728394,5.104938271604938,1.021604938271605,2.8610271903323263,4.996978851963746
19,4573.660000000004,1.2716,Non-Coastal,69400,3.4259625468164825,3.4779026217228464,1.0704119850187266,3.200601819454167,3.2491252624212734
25,661.0,3.4279,Non-Coastal,84700,2.403636363636364,5.6909090909090905,0.9854545454545455,2.4391143911439115,5.7749077490774905
17,3056.0,2.3375,Non-Coastal,99300,2.1032346868547833,4.770818995182381,1.0227116311080524,2.0565275908479137,4.664872139973082
28,663.0,3.567,Non-Coastal,85500,2.351063829787234,6.074468085106383,1.070921985815603,2.1953642384105962,5.672185430463577
25,2133.0,3.625,Non-Coastal,89500,2.2984913793103448,5.405172413793103,0.46875,4.903448275862069,11.53103448275862
18,1817.0,4.2153,Non-Coastal,95200,2.668135095447871,6.11453744493392,1.0881057268722467,2.4520917678812415,5.619433198380567
22,1234.0,4.5179,Non-Coastal,99600,2.700218818380744,6.133479212253829,0.9584245076586433,2.817351598173516,6.399543378995434
20,1360.0,5.2595,Non-Coastal,110900,2.937365010799136,6.941684665226782,0.9632829373650108,3.0493273542600896,7.20627802690583
19,1378.0,4.7804,Non-Coastal,101100,2.7019607843137257,6.347058823529411,0.9941176470588236,2.717948717948718,6.384615384615385
16,1034.0,5.0635,Non-Coastal,108500,2.8802228412256268,6.573816155988858,0.9888579387186629,2.9126760563380283,6.647887323943662
17,1888.0,4.0196,Non-Coastal,84200,3.141430948419301,6.139767054908486,1.0449251247920133,3.0063694267515926,5.875796178343949
15,1411.0,4.9292,Non-Coastal,109400,3.199546485260771,6.333333333333333,0.9886621315192744,3.2362385321100917,6.405963302752293
14,2235.0,4.1098,Non-Coastal,108200,2.8398983481575604,5.940279542566709,1.0533672172808133,2.6960193003618818,5.639324487334138
3,2878.0,5.3272,Non-Coastal,174200,2.6722376973073354,6.982358402971216,1.0612813370473537,2.5179352580927383,6.57917760279965
3,4573.660000000004,5.0941,Non-Coastal,143700,2.8928905755850756,5.599949399114497,1.0999367488931056,2.6300517538815438,5.091155836687762
3,4432.0,3.9032,Non-Coastal,140800,2.803289057558507,5.599949399114497,1.0999367488931056,2.548591144335825,5.091155836687762
15,649.0,2.4861,Non-Coastal,86300,2.449056603773585,5.467924528301887,1.0452830188679245,2.3429602888086642,5.231046931407942
17,992.0,6.9405,Non-Coastal,165200,3.1794871794871793,7.166666666666667,1.0096153846153846,3.149206349206349,7.098412698412698
20,786.0,4.0,Non-Coastal,164600,3.275,6.983333333333333,1.0958333333333334,2.988593155893536,6.3726235741444865
20,1081.0,4.5398,Non-Coastal,143100,2.8522427440633247,7.005277044854881,1.1398416886543536,2.502314814814815,6.145833333333333
15,1280.0,5.308,Non-Coastal,167500,3.316062176165803,6.147668393782383,0.9430051813471503,3.5164835164835164,6.519230769230769
23,1885.0,2.5904,Non-Coastal,71400,2.4868073878627968,4.6596306068601585,0.9973614775725593,2.4933862433862433,4.671957671957672
25,1482.0,2.3173,Non-Coastal,68200,3.06198347107438,4.9152892561983474,1.115702479338843,2.7444444444444445,4.405555555555556
32,1570.0,2.7159,Non-Coastal,68000,3.1910569105691056,5.33130081300813,1.0731707317073171,2.9734848484848486,4.96780303030303
5,623.0,1.8061,Non-Coastal,113400,1.7209944751381216,3.0027624309392267,0.9337016574585635,1.8431952662721893,3.2159763313609466
15,1228.0,3.5078,Non-Coastal,109000,2.81651376146789,6.254587155963303,1.146788990825688,2.456,5.454
8,1959.0,5.3478,Non-Coastal,138800,3.377586206896552,6.210344827586207,0.75,4.503448275862069,8.280459770114943
14,1584.0,5.0828,Non-Coastal,111400,3.212981744421907,6.7910750507099396,0.9959432048681541,3.2260692464358454,6.818737270875764
12,1320.0,2.3381,Non-Coastal,112500,2.3321554770318023,3.7879858657243815,1.0035335689045937,2.323943661971831,3.7746478873239435
19,1034.0,1.6618,Non-Coastal,69700,2.068,4.564,1.1,1.88,4.149090909090909
19,557.0,1.7969,Non-Coastal,72800,1.573446327683616,4.655367231638418,1.03954802259887,1.513586956521739,4.478260869565218
28,780.0,2.9453,Non-Coastal,72200,2.5242718446601944,5.343042071197411,0.9870550161812298,2.557377049180328,5.413114754098361
19,994.0,2.7778,Non-Coastal,79700,2.7010869565217392,4.616847826086956,0.967391304347826,2.792134831460674,4.772471910112359
16,1054.0,1.9483,Non-Coastal,112500,1.6918138041733548,4.21669341894061,0.9839486356340289,1.7194127243066883,4.285481239804241
15,550.0,2.2639,Non-Coastal,52500,2.2357723577235773,3.845528455284553,0.9715447154471545,2.301255230125523,3.9581589958158996
7,1040.0,3.9943,Non-Coastal,100200,2.8729281767955803,5.732044198895028,0.9751381215469613,2.9461756373937678,5.878186968838527
8,475.0,4.9327,Non-Coastal,89500,3.064516129032258,6.083870967741936,1.2193548387096773,2.513227513227513,4.98941798941799
32,726.0,1.4913,Non-Coastal,54600,3.2410714285714284,4.901785714285714,1.9419642857142858,1.6689655172413793,2.524137931034483
28,898.0,3.1814,Non-Coastal,78900,2.729483282674772,5.677811550151976,1.0638297872340425,2.565714285714286,5.337142857142857
3,1003.0,4.4356,Non-Coastal,111300,2.95,5.9676470588235295,0.9882352941176471,2.9851190476190474,6.038690476190476
4,1024.0,5.0864,Non-Coastal,113700,3.324675324675325,6.964285714285714,1.0844155844155845,3.065868263473054,6.422155688622754
11,1110.0,6.1133,Non-Coastal,120000,3.274336283185841,7.241887905604719,1.0147492625368733,3.2267441860465116,7.136627906976744
2,1133.0,4.5577,Non-Coastal,123300,3.3128654970760234,7.54093567251462,1.0994152046783625,3.0132978723404253,6.85904255319149
4,622.0,4.9432,Non-Coastal,114400,3.1256281407035176,6.341708542713568,1.085427135678392,2.8796296296296298,5.842592592592593
13,1356.0,5.0253,Non-Coastal,106200,3.117241379310345,5.951724137931034,0.9494252873563218,3.2832929782082325,6.268765133171913
17,1207.0,1.8021,Non-Coastal,55900,3.1432291666666665,4.940104166666667,1.1276041666666667,2.787528868360277,4.381062355658199
15,1687.0,4.81,Non-Coastal,93600,3.3405940594059405,6.54059405940594,1.0138613861386139,3.294921875,6.451171875
16,1536.0,3.9792,Non-Coastal,88900,3.361050328227571,5.838074398249453,0.9934354485776805,3.383259911894273,5.8766519823788546
13,994.0,2.5446,Non-Coastal,93800,2.6864864864864866,4.118918918918919,0.9891891891891892,2.7158469945355193,4.163934426229508
15,1634.0,4.4934,Non-Coastal,88000,3.2614770459081837,5.772455089820359,0.9900199600798403,3.2943548387096775,5.830645161290323
7,1748.0,4.2066,Non-Coastal,88400,3.5100401606425704,5.732931726907631,1.0401606425702812,3.3745173745173744,5.511583011583012
31,1306.0,3.2813,Non-Coastal,68700,3.124401913875598,6.162679425837321,1.0956937799043063,2.851528384279476,5.6244541484716155
9,1632.0,6.011,Non-Coastal,163100,3.4430379746835444,7.831223628691983,1.0717299578059072,3.2125984251968505,7.307086614173229
13,993.0,3.7697,Non-Coastal,83600,3.162420382165605,5.528662420382165,0.9968152866242038,3.1725239616613417,5.546325878594249
16,1010.0,3.5417,Non-Coastal,71300,3.458904109589041,5.311643835616438,1.4897260273972603,2.32183908045977,3.56551724137931
15,1207.0,2.7404,Non-Coastal,76300,2.8466981132075473,5.952830188679245,1.0636792452830188,2.6762749445676275,5.596452328159645
22,1720.0,2.6875,Non-Coastal,60600,4.124700239808154,5.889688249400479,1.1894484412470023,3.467741935483871,4.951612903225806
5,1490.0,4.0993,Non-Coastal,83000,3.0977130977130978,5.4324324324324325,0.9896049896049897,3.130252100840336,5.489495798319328
21,583.0,6.0132,Non-Coastal,150800,2.84390243902439,6.146341463414634,0.8878048780487805,3.2032967032967035,6.923076923076923
15,1258.0,4.9904,Non-Coastal,157300,3.6253602305475505,6.9077809798270895,1.0172910662824208,3.5637393767705383,6.790368271954674
14,2085.0,5.6739,Non-Coastal,173800,3.379254457050243,7.896272285251215,1.0632090761750406,3.1783536585365852,7.426829268292683
19,517.0,4.526,Non-Coastal,148700,2.764705882352941,7.042780748663102,1.0106951871657754,2.7354497354497354,6.968253968253968
22,1795.0,4.925,Non-Coastal,154700,2.9282218597063623,6.730831973898858,1.0016313213703099,2.923452768729642,6.719869706840391
42,617.0,3.0833,Non-Coastal,133300,2.779279279279279,6.027027027027027,0.9684684684684685,2.869767441860465,6.223255813953489
20,1372.0,4.5625,Non-Coastal,136900,3.0153846153846153,6.202197802197802,1.0527472527472528,2.864300626304802,5.891440501043841
13,2473.0,5.4895,Non-Coastal,156700,3.195090439276486,7.926356589147287,1.1149870801033592,2.86558516801854,7.108922363847046
19,1760.0,4.0227,Non-Coastal,126500,3.2472324723247232,5.950184501845018,1.011070110701107,3.2116788321167884,5.885036496350365
18,621.0,4.5375,Non-Coastal,130600,3.268421052631579,6.757894736842105,1.0157894736842106,3.2176165803108807,6.652849740932642
20,531.0,4.5938,Non-Coastal,106900,2.5047169811320753,5.136792452830188,0.9811320754716981,2.5528846153846154,5.235576923076923
11,1248.0,3.6161,Non-Coastal,99500,2.804494382022472,5.640449438202247,1.0337078651685394,2.7130434782608694,5.456521739130435
29,1208.0,2.5741,Non-Coastal,73000,3.0351758793969847,4.932160804020101,0.9849246231155779,3.0816326530612246,5.00765306122449
37,1173.0,2.181,Non-Coastal,59900,3.4098837209302326,4.6773255813953485,1.0872093023255813,3.1363636363636362,4.302139037433155
10,958.0,2.6458,Non-Coastal,84800,2.5210526315789474,4.360526315789474,0.9447368421052632,2.668523676880223,4.6155988857938715
34,899.0,2.6823,Non-Coastal,72900,2.6676557863501484,5.2195845697329375,1.0504451038575668,2.5395480225988702,4.968926553672317
40,1135.0,2.1182,Non-Coastal,58900,3.6031746031746033,3.7936507936507935,1.034920634920635,3.48159509202454,3.665644171779141
31,1371.0,2.3687,Non-Coastal,63900,3.951008645533141,4.815561959654179,1.0720461095100864,3.685483870967742,4.491935483870968
30,1248.0,3.1442,Non-Coastal,72300,3.0439024390243903,5.780487804878049,1.0048780487804878,3.029126213592233,5.752427184466019
7,974.0,3.7261,Non-Coastal,83900,3.1623376623376624,5.717532467532467,1.0032467532467533,3.1521035598705502,5.699029126213592
42,812.0,1.9766,Non-Coastal,58100,3.608888888888889,4.586666666666667,0.9555555555555556,3.7767441860465114,4.8
21,1519.0,1.7132,Non-Coastal,55900,3.7413793103448274,3.8201970443349755,1.041871921182266,3.591016548463357,3.6666666666666665
20,1665.0,2.2448,Non-Coastal,58900,4.663865546218488,5.084033613445378,1.050420168067227,4.44,4.84
32,2052.0,1.9076,Non-Coastal,55800,3.9613899613899615,3.7895752895752897,0.9806949806949807,4.039370078740157,3.8641732283464565
6,1135.0,2.1515,Non-Coastal,63900,5.206422018348624,5.440366972477064,1.073394495412844,4.85042735042735,5.068376068376068
21,1120.0,2.59,Non-Coastal,69300,3.56687898089172,5.840764331210191,1.0222929936305734,3.4890965732087227,5.713395638629284
19,1578.0,3.2917,Non-Coastal,160100,2.911439114391144,6.182656826568266,1.0867158671586716,2.67911714770798,5.689303904923599
18,945.0,3.4044,Non-Coastal,115300,3.2363013698630136,6.171232876712328,1.1369863013698631,2.8463855421686746,5.427710843373494
25,904.0,3.625,Non-Coastal,107600,2.9834983498349836,5.887788778877888,1.0297029702970297,2.8974358974358974,5.717948717948718
38,578.0,2.3618,Non-Coastal,80000,3.090909090909091,5.074866310160428,1.0160427807486632,3.042105263157895,4.994736842105263
37,977.0,3.5074,Non-Coastal,93800,3.3689655172413793,5.124137931034483,1.0206896551724138,3.300675675675676,5.02027027027027
24,1564.0,2.3359,Non-Coastal,92400,3.084812623274162,4.994082840236686,1.0946745562130178,2.818018018018018,4.562162162162162
14,315.0,4.2679,Non-Coastal,151800,2.3333333333333335,6.392592592592592,1.1185185185185185,2.0860927152317883,5.71523178807947
16,2140.0,3.332,Non-Coastal,111800,2.96398891966759,5.815789473684211,1.0997229916897506,2.695214105793451,5.288413098236775
16,1467.0,3.1736,Non-Coastal,111800,2.882121807465619,5.705304518664047,1.082514734774067,2.6624319419237747,5.270417422867514
12,1184.0,3.9141,Non-Coastal,123900,2.7599067599067597,6.946386946386946,1.1538461538461537,2.391919191919192,6.02020202020202
15,755.0,2.0,Non-Coastal,83300,2.568027210884354,6.391156462585034,1.3979591836734695,1.8369829683698298,4.571776155717761
44,335.0,4.1838,Non-Coastal,85600,2.9130434782608696,26.452173913043477,6.060869565217391,0.4806312769010043,4.36441893830703
12,1006.0,4.1563,Non-Coastal,94000,3.0119760479041915,6.751497005988024,1.4131736526946108,2.1313559322033897,4.7775423728813555
22,773.0,3.3269,Non-Coastal,102700,2.6840277777777777,7.677083333333333,1.65625,1.620545073375262,4.635220125786163
23,64.0,3.875,Non-Coastal,125000,1.7297297297297298,50.83783783783784,10.27027027027027,0.16842105263157894,4.95
34,171.0,3.0729,Non-Coastal,144600,2.3424657534246576,26.041095890410958,5.397260273972603,0.434010152284264,4.824873096446701
15,276.0,5.1314,Non-Coastal,179200,2.5794392523364484,29.074766355140188,6.08411214953271,0.423963133640553,4.778801843317972
19,187.0,3.7857,Non-Coastal,78600,2.3375,20.2,4.05,0.5771604938271605,4.987654320987654
17,975.0,2.6902,Non-Coastal,94400,2.8676470588235294,6.035294117647059,1.1911764705882353,2.4074074074074074,5.066666666666666
13,1385.0,2.2202,Non-Coastal,100000,2.705078125,5.494140625,1.130859375,2.3920552677029363,4.858376511226252
13,1905.0,2.2278,Non-Coastal,90500,2.8390461997019374,5.906110283159464,1.2101341281669151,2.3460591133004924,4.880541871921182
26,1148.0,2.6058,Non-Coastal,92200,3.4578313253012047,5.789156626506024,1.0210843373493976,3.3864306784660765,5.669616519174041
26,1834.0,1.6486,Non-Coastal,55200,4.24537037037037,4.337962962962963,0.9629629629629629,4.408653846153846,4.5048076923076925
33,1544.0,1.7292,Non-Coastal,52000,4.693009118541034,4.513677811550152,1.1367781155015197,4.128342245989304,3.9705882352941178
15,1070.0,1.5642,Non-Coastal,51500,4.403292181069959,4.403292181069959,1.0534979423868314,4.1796875,4.1796875
25,947.0,1.4481,Non-Coastal,51700,3.8811475409836067,3.4057377049180326,0.9426229508196722,4.1173913043478265,3.6130434782608694
19,1296.0,2.4219,Non-Coastal,65800,4.348993288590604,4.97986577181208,0.9932885906040269,4.378378378378378,5.013513513513513
5,2505.0,2.2863,Non-Coastal,69200,4.371727748691099,4.106457242582897,1.0610820244328099,4.120065789473684,3.870065789473684
34,579.0,2.0417,Non-Coastal,72500,3.3859649122807016,5.052631578947368,1.0760233918128654,3.1467391304347827,4.695652173913044
42,247.0,2.5,Non-Coastal,73000,2.494949494949495,5.151515151515151,0.8888888888888888,2.8068181818181817,5.795454545454546
13,719.0,3.625,Non-Coastal,108300,2.9227642276422765,5.479674796747967,1.048780487804878,2.7868217054263567,5.224806201550388
24,693.0,3.7917,Non-Coastal,90500,2.8518518518518516,5.3580246913580245,1.7901234567901234,1.5931034482758621,2.9931034482758623
17,775.0,3.9073,Non-Coastal,91600,3.1504065040650406,6.223577235772358,1.1382113821138211,2.767857142857143,5.4678571428571425
15,1266.0,1.767,Non-Coastal,63300,4.097087378640777,4.436893203883495,0.9902912621359223,4.137254901960785,4.480392156862745
32,761.0,2.825,Non-Coastal,67600,3.1576763485477177,4.784232365145228,0.979253112033195,3.2245762711864407,4.885593220338983
36,1430.0,1.8975,Non-Coastal,60900,3.149779735682819,5.052863436123348,1.077092511013216,2.9243353783231085,4.69120654396728
28,1331.0,1.516,Non-Coastal,56700,4.363934426229508,4.4032786885245905,1.0819672131147542,4.033333333333333,4.069696969696969
18,754.0,3.9844,Non-Coastal,118100,3.2925764192139737,6.131004366812227,0.9868995633187773,3.336283185840708,6.212389380530974
41,1171.0,1.6875,Non-Coastal,66100,3.729299363057325,5.570063694267516,1.089171974522293,3.4239766081871346,5.114035087719298
37,879.0,2.5234,Non-Coastal,63500,3.4202334630350193,4.101167315175097,1.6926070038910506,2.0206896551724136,2.4229885057471265
18,753.0,3.7813,Non-Coastal,87300,2.830827067669173,5.357142857142857,1.0526315789473684,2.6892857142857145,5.089285714285714
28,572.0,3.825,Non-Coastal,84200,2.8316831683168315,6.306930693069307,1.0643564356435644,2.66046511627907,5.925581395348837
18,1638.0,2.309,Non-Coastal,57100,3.756880733944954,5.456422018348624,1.0275229357798166,3.65625,5.310267857142857
20,1474.0,1.4937,Non-Coastal,54700,4.521472392638037,4.570552147239264,0.9754601226993865,4.635220125786163,4.685534591194968
14,3535.0,1.586,Non-Coastal,56900,4.809523809523809,4.087074829931972,1.0789115646258503,4.457755359394704,3.7881462799495584
34,1018.0,2.2206,Non-Coastal,63400,3.841509433962264,5.433962264150943,1.0075471698113208,3.8127340823970037,5.393258426966292
21,867.0,1.9913,Non-Coastal,95300,2.281578947368421,5.542105263157895,1.0789473684210527,2.1146341463414635,5.136585365853659
33,1065.0,1.8958,Non-Coastal,55100,4.294354838709677,4.939516129032258,1.1088709677419355,3.8727272727272726,4.454545454545454
33,730.0,1.5625,Non-Coastal,55800,4.506172839506172,3.623456790123457,1.0493827160493827,4.294117647058823,3.4529411764705884
27,1056.0,1.6094,Non-Coastal,55200,3.7183098591549295,4.887323943661972,1.0422535211267605,3.5675675675675675,4.6891891891891895
27,798.0,3.0521,Non-Coastal,113800,3.99,4.115,0.855,4.666666666666667,4.812865497076023
43,1056.0,2.5562,Non-Coastal,93200,3.8260869565217392,6.072463768115942,1.1594202898550725,3.3,5.2375
33,1102.0,1.9676,Non-Coastal,62400,3.58957654723127,5.175895765472313,0.9576547231270358,3.748299319727891,5.404761904761905
13,1652.0,2.6858,Non-Coastal,62400,4.019464720194647,4.350364963503649,0.9854014598540146,4.079012345679012,4.4148148148148145
19,911.0,3.5987,Non-Coastal,131700,3.2419928825622777,6.167259786476868,1.0782918149466192,3.0066006600660065,5.7194719471947195
28,919.0,2.8287,Non-Coastal,73100,2.9837662337662336,4.714285714285714,0.974025974025974,3.0633333333333335,4.84
29,788.0,2.6974,Non-Coastal,73000,2.907749077490775,4.841328413284133,1.033210332103321,2.8142857142857145,4.685714285714286
17,1330.0,4.0197,Non-Coastal,88000,3.3842239185750635,5.819338422391858,0.9923664122137404,3.41025641025641,5.864102564102564
10,1443.0,2.2727,Non-Coastal,92700,2.5052083333333335,4.934027777777778,1.0763888888888888,2.32741935483871,4.583870967741936
